file,error,num_incorrect_squares,num_incorrect_corners,occupancy_classification_mistakes,piece_classification_mistakes,actual_num_pieces,predicted_num_pieces,fen_actual,fen_predicted,fen_predicted_is_valid,time_corner_detection,time_occupancy_classification,time_piece_classification,time_prepare_results
0613.png,None,0,0,0,0,28,28,3qk2r/pB1b1npp/P2bpn2/2pp2B1/1p6/6P1/1PP1PP1P/RN1QK2R,3qk2r/pB1b1npp/P2bpn2/2pp2B1/1p6/6P1/1PP1PP1P/RN1QK2R,True,0.12350129199967341,0.04458433800027706,0.11349986400000489,0.0001398249996782397
4788.png,None,0,0,0,0,26,26,r1bqr1k1/5pp1/5n1p/2pp4/p4PP1/Pn3PN1/1P1B2BP/1Q1R1R1K,r1bqr1k1/5pp1/5n1p/2pp4/p4PP1/Pn3PN1/1P1B2BP/1Q1R1R1K,True,0.12134240500017768,0.04392067400021915,0.10657626800002618,0.00013577199933934025
2196.png,None,0,0,0,0,23,23,3r1rk1/pp3pbp/6p1/q2p4/1P2P3/1PN3P1/1B1Q1P1P/1R2K2R,3r1rk1/pp3pbp/6p1/q2p4/1P2P3/1PN3P1/1B1Q1P1P/1R2K2R,True,0.12394147600025462,0.04387182899972686,0.0917241440001817,0.00013717199999518925
4554.png,None,0,0,0,0,32,32,rn1qk2r/pb2bppp/4pn2/1ppp4/5P2/2PP1NP1/PP2P1BP/RNB1QRK1,rn1qk2r/pb2bppp/4pn2/1ppp4/5P2/2PP1NP1/PP2P1BP/RNB1QRK1,True,0.12091999200038117,0.04415668499950698,0.1288507050003318,0.00015507499938394176
1442.png,None,0,0,0,0,19,19,6k1/1b2qp2/6p1/pB2n2p/7P/P1N1P3/1P3PPN/3R2K1,6k1/1b2qp2/6p1/pB2n2p/7P/P1N1P3/1P3PPN/3R2K1,True,0.12749459600036062,0.0446253539994359,0.07950889000039751,0.00013121299980412005
1830.png,None,1,0,1,0,24,23,2rn2k1/pb1q2pp/1p2p3/1B1pPp2/1Q1P1N2/4PP2/PP1K3P/2R5,2rn2k1/pb1q2pp/1p2p3/1B1pPp2/1Q1P1N2/4P3/PP1K3P/2R5,True,0.13040429500051687,0.043929385999945225,0.09243657699971664,0.00013419399965641787
4765.png,None,0,0,0,0,20,20,3r1rk1/1p2b1pp/p2p4/3Rp3/4N3/1P3P2/PP4PP/R5K1,3r1rk1/1p2b1pp/p2p4/3Rp3/4N3/1P3P2/PP4PP/R5K1,True,0.12831325700062735,0.04436014000020805,0.08793603499998426,0.0001312790000156383
4815.png,None,0,0,0,0,19,19,8/p2R1pk1/q3p1p1/1p1nr3/2pQN3/2P2P1P/1P4P1/6K1,8/p2R1pk1/q3p1p1/1p1nr3/2pQN3/2P2P1P/1P4P1/6K1,True,0.12919714200052113,0.04455330099972343,0.08531652199962991,0.00012830600007873727
1897.png,None,0,0,0,0,24,24,3rk3/p2r3p/1p1pqppP/2pRp3/1PP1P3/2P1Q1P1/P4PK1/3R4,3rk3/p2r3p/1p1pqppP/2pRp3/1PP1P3/2P1Q1P1/P4PK1/3R4,True,0.12652933499975916,0.0443426140000156,0.10721953500069503,0.00013606599986815127
2767.png,None,0,0,0,0,16,16,5rk1/7p/p3qpp1/3p4/p2Q4/3B1N1P/1PP3K1/8,5rk1/7p/p3qpp1/3p4/p2Q4/3B1N1P/1PP3K1/8,True,0.12689775399940117,0.04396843100039405,0.07341181799984042,0.00016328400033671642
1086.png,None,0,0,0,0,15,15,8/3b4/1k6/2p1pp2/2P1p1p1/K3P1Pp/2B2P1P/8,8/3b4/1k6/2p1pp2/2P1p1p1/K3P1Pp/2B2P1P/8,True,0.13118708399997558,0.04498927599979652,0.0695336890003091,0.00011152800016134279
4460.png,None,0,0,0,0,26,26,r1b2rk1/1p1n1pb1/2pq2pp/1P1p4/3P4/2N1PN2/4BPPP/2RQ1RK1,r1b2rk1/1p1n1pb1/2pq2pp/1P1p4/3P4/2N1PN2/4BPPP/2RQ1RK1,True,0.13338152100004663,0.0473103539998192,0.11598635100017418,0.0001476400002502487
1371.png,None,0,0,0,0,10,10,8/8/5k2/5p2/8/2p2RPP/5P1K/1B2q3,8/8/5k2/5p2/8/2p2RPP/5P1K/1B2q3,True,0.13116194900067057,0.04922224699930666,0.04809537100027228,9.350900018034736e-05
2879.png,None,0,0,0,0,21,21,r5k1/2p2ppp/p2p4/1pnPr3/3N4/P7/1P3PPP/R2R2K1,r5k1/2p2ppp/p2p4/1pnPr3/3N4/P7/1P3PPP/R2R2K1,True,0.12314488999982132,0.04469795500062901,0.09258898999996745,0.0001327559994024341
3980.png,None,0,0,0,0,20,20,4r1k1/5pp1/1q4np/1pp1p3/4P3/1QP2N1P/1P3PP1/4R1K1,4r1k1/5pp1/1q4np/1pp1p3/4P3/1QP2N1P/1P3PP1/4R1K1,True,0.127453988000525,0.04437470399989252,0.08765465499982383,0.00012649200016312534
3682.png,None,0,0,0,0,26,26,rn3rk1/pp1b1pp1/4pq1p/8/1bBN4/2N1P3/PP3PPP/2RQ1RK1,rn3rk1/pp1b1pp1/4pq1p/8/1bBN4/2N1P3/PP3PPP/2RQ1RK1,True,0.1280030939997232,0.044725364000441914,0.1147872980000102,0.00014492799982690485
4249.png,None,0,0,0,0,14,14,8/6p1/3b3p/3kp3/1P5P/2P1BpP1/1N2bK2/8,8/6p1/3b3p/3kp3/1P5P/2P1BpP1/1N2bK2/8,True,0.12848867700085975,0.04333135199976823,0.06399300700013555,0.00011180599994986551
1015.png,None,0,0,0,0,18,18,7r/2p5/1kppb3/1p2p1p1/4P3/P1PB1PK1/1P4P1/2R5,7r/2p5/1kppb3/1p2p1p1/4P3/P1PB1PK1/1P4P1/2R5,True,0.12879845000043133,0.0433890189997328,0.08171651500015287,0.00012899600005766843
0736.png,None,0,0,0,0,28,28,r1bq1b1r/pp1n1kp1/2p3np/3p3Q/5P2/1PN1P3/PBPPB2P/R3K2R,r1bq1b1r/pp1n1kp1/2p3np/3p3Q/5P2/1PN1P3/PBPPB2P/R3K2R,True,0.12615974199979973,0.04337321200000588,0.12193289700007881,0.00015179900037765037
4678.png,None,0,0,0,0,29,29,r1b1kb1r/1p3ppp/p1n1pn2/3p4/2q5/1NN3P1/PP2PPBP/R1BQ1RK1,r1b1kb1r/1p3ppp/p1n1pn2/3p4/2q5/1NN3P1/PP2PPBP/R1BQ1RK1,True,0.1196305299999949,0.04556677900018258,0.12543776999973488,0.00015764399995532585
0526.png,None,0,0,0,0,6,6,8/5PK1/8/6q1/8/k7/6PP/8,8/5PK1/8/6q1/8/k7/6PP/8,True,0.12590731300042535,0.04415745699952822,0.03201435200026026,7.81620001362171e-05
3753.png,None,0,0,0,0,17,17,5r1k/2P4p/4N1p1/5bP1/2QP4/r7/Kp1q1P2/1R2R3,5r1k/2P4p/4N1p1/5bP1/2QP4/r7/Kp1q1P2/1R2R3,True,0.1280202879997887,0.04418454599999677,0.07541603800018493,0.00010882599963224493
2437.png,None,0,0,0,0,16,16,8/p4ppp/1pk1p3/2b1P3/2P1K3/1PB2PP1/7P/8,8/p4ppp/1pk1p3/2b1P3/2P1K3/1PB2PP1/7P/8,True,0.13217652900038956,0.046117448999211774,0.07452054300028976,0.00010485700022400124
3469.png,None,0,0,0,0,17,17,8/3r1pkp/R2P2p1/1p6/3nNb2/5P2/P4P1P/3B2K1,8/3r1pkp/R2P2p1/1p6/3nNb2/5P2/P4P1P/3B2K1,True,0.13992517399947246,0.045135600000321574,0.07571303999975498,0.00011260700011916924
4647.png,None,0,0,0,0,21,21,3qr1k1/1p1n1pb1/p5p1/7p/2N2n1P/1P2R1P1/P2Q1PB1/6K1,3qr1k1/1p1n1pb1/p5p1/7p/2N2n1P/1P2R1P1/P2Q1PB1/6K1,True,0.11754121700050746,0.044848181999441294,0.0991692020006667,0.00013575299999502022
2962.png,None,0,0,0,0,18,18,8/1p1n1pb1/4p3/3p1k2/1P1P2p1/2B1P1P1/2b1BP2/4KN2,8/1p1n1pb1/4p3/3p1k2/1P1P2p1/2B1P1P1/2b1BP2/4KN2,True,0.12950802500017744,0.046295650000502064,0.087379511999643,0.00011857000026793685
3601.png,None,0,0,0,0,32,32,r1bqk2r/pp3ppp/2nbpn2/2pp4/3P4/2P1PNB1/PP3PPP/RN1QKB1R,r1bqk2r/pp3ppp/2nbpn2/2pp4/3P4/2P1PNB1/PP3PPP/RN1QKB1R,True,0.1315402959999119,0.04436372200052574,0.14487850799923763,0.00014917300086381147
1969.png,None,0,0,0,0,14,14,8/4k3/4p2p/4Pnp1/1Nb1K3/1p4P1/1P5P/3B4,8/4k3/4p2p/4Pnp1/1Nb1K3/1p4P1/1P5P/3B4,True,0.1269827099995382,0.044958344000406214,0.06586521699955483,0.00011188300049980171
3632.png,None,0,0,0,0,31,31,r2qkb1r/pb1p1ppp/1p2p1n1/2p5/2N1P3/1P1B1n2/PBPP1PPP/R2QR1K1,r2qkb1r/pb1p1ppp/1p2p1n1/2p5/2N1P3/1P1B1n2/PBPP1PPP/R2QR1K1,True,0.12556641699939064,0.04582614199989621,0.13629711200064776,0.00015081799938343465
2473.png,None,0,0,0,0,14,14,8/p2r1p1p/4pk2/2R5/5P2/P7/KPR3Pr/8,8/p2r1p1p/4pk2/2R5/5P2/P7/KPR3Pr/8,True,0.1252227300001323,0.04328325100050279,0.06494295199991029,9.959499948308803e-05
3355.png,None,0,0,0,0,16,16,6k1/6pp/p2p4/2pPn3/2P4P/5qPN/P3Q3/7K,6k1/6pp/p2p4/2pPn3/2P4P/5qPN/P3Q3/7K,True,0.11323162900043826,0.04307157799939887,0.07438042800004041,0.00010728100005508168
1316.png,None,0,0,0,0,27,27,rn3rk1/p4pbp/b1p2np1/4p1B1/1q2P3/2N2NPP/P4PB1/2RQR1K1,rn3rk1/p4pbp/b1p2np1/4p1B1/1q2P3/2N2NPP/P4PB1/2RQR1K1,True,0.11601848200007225,0.04303111700028239,0.11911066199991183,0.00014501700024993625
2309.png,None,0,0,0,0,11,11,8/3R4/2P1k3/2r1b1p1/6Bp/7P/3K2P1/8,8/3R4/2P1k3/2r1b1p1/6Bp/7P/3K2P1/8,True,0.1254368780000732,0.04761777300063841,0.049748147999707726,8.990100013761548e-05
2547.png,None,0,0,0,0,28,28,r1n2rk1/3n2bp/1pp1bpp1/4p3/NqP1P3/1P2BNP1/2Q2PBP/3R1RK1,r1n2rk1/3n2bp/1pp1bpp1/4p3/NqP1P3/1P2BNP1/2Q2PBP/3R1RK1,True,0.11374447300022439,0.043356223999580834,0.121656147000067,0.0001425139998900704
2506.png,None,0,0,0,0,13,13,8/5k2/6p1/nP1pppB1/8/1PP2P2/1K4P1/8,8/5k2/6p1/nP1pppB1/8/1PP2P2/1K4P1/8,True,0.12107803100025194,0.04489328299951012,0.05973878100030561,9.304500053985976e-05
1034.png,None,0,0,0,0,20,20,r3r1k1/p4ppp/3p4/1p6/2pP4/2P2P2/PP3P1P/R3RK2,r3r1k1/p4ppp/3p4/1p6/2pP4/2P2P2/PP3P1P/R3RK2,True,0.1251562039997225,0.04422276000059355,0.08658953499980271,0.00012874599997303449
1393.png,None,0,0,0,0,14,14,5R1k/8/p3r1qp/3N3p/7P/5P2/PP2Q3/5K2,5R1k/8/p3r1qp/3N3p/7P/5P2/PP2Q3/5K2,True,0.12317782900026941,0.046354627999789955,0.0633870419997038,0.00010873200062633259
3005.png,chess recognition error: chessboard could not be located: RANSAC produced no viable results,25,4,25,0,25,0,2rr2k1/3nppbp/4q1p1/Rp1p4/3B4/1p1PPNP1/2P1QPKP/4R3,8/8/8/8/8/8/8/8,False,-1,-1,-1,-1
3305.png,None,1,0,1,0,18,17,6k1/2R5/p3pqn1/2b1p3/P1Np2Q1/2P2N2/1r3Pp1/6K1,6k1/2R5/p3pqn1/2b1p3/P2p2Q1/2P2N2/1r3Pp1/6K1,True,0.12713954399987415,0.04433580700060702,0.07640659399930883,0.00011091800024587428
0904.png,None,0,0,0,0,12,12,8/6p1/4pk2/4p1RP/2p1P3/r1P2P2/2K5/8,8/6p1/4pk2/4p1RP/2p1P3/r1P2P2/2K5/8,True,0.1274703059998501,0.043442295999739144,0.057361005000529985,0.00010164099967369111
4059.png,None,1,0,1,0,26,25,r1b2rk1/pp1n1ppp/2p2q2/2b5/2PN4/4B1P1/PPQ2PBP/R2R2K1,r1b2rk1/pp1n1ppp/2p2q2/2b5/3N4/4B1P1/PPQ2PBP/R2R2K1,True,0.11275058800038096,0.04357130900007178,0.1088097049996577,0.00014128900056675775
4762.png,None,0,0,0,0,22,22,r7/3pkppp/2b1pn2/r7/1p1NP2P/3B1P2/1PPK2P1/3R3R,r7/3pkppp/2b1pn2/r7/1p1NP2P/3B1P2/1PPK2P1/3R3R,True,0.1244139209993591,0.045570717999908084,0.09705494700028794,0.00013672600016434444
0339.png,None,0,0,0,0,24,24,2br2k1/pr4pp/2p1pp2/2Rq1n2/1P1P1B2/P4N2/5PPP/3QR1K1,2br2k1/pr4pp/2p1pp2/2Rq1n2/1P1P1B2/P4N2/5PPP/3QR1K1,True,0.12995853400025226,0.04315260799921816,0.10692919100074505,0.00012775199957104633
4513.png,None,0,0,0,0,17,17,1r4k1/5ppp/3Q1b2/p1R5/1pKRq3/1P2P2P/P7/8,1r4k1/5ppp/3Q1b2/p1R5/1pKRq3/1P2P2P/P7/8,True,0.1275934289997167,0.04392477100009273,0.07526997100012522,0.00012186399999336572
2103.png,None,0,0,0,0,11,11,6B1/3n2p1/2k2p1p/3p4/6K1/4P1P1/7P/8,6B1/3n2p1/2k2p1p/3p4/6K1/4P1P1/7P/8,True,0.11811566400047013,0.043004434000067704,0.050497672999881615,9.550699996907497e-05
0726.png,None,1,0,1,0,24,25,b1rr4/3n4/p3pk1p/1pN2pp1/PPn5/3NP2P/4BPP1/2RR1K2,b1rr4/3n4/p3pk1p/1pN2pp1/PPn5/3NP2P/3BBPP1/2RR1K2,True,0.12414914200053317,0.04395650700007536,0.10927312999956484,0.0001259219998246408
4642.png,None,0,0,0,0,28,28,4nrk1/1bq2p2/1p1pn1p1/p1r4p/1pP1P1N1/4NPP1/PP1Q2BP/2RR2K1,4nrk1/1bq2p2/1p1pn1p1/p1r4p/1pP1P1N1/4NPP1/PP1Q2BP/2RR2K1,True,0.12255773200013209,0.043932531999416824,0.12162452000029589,0.0001417639996361686
3796.png,None,0,0,0,0,22,22,6k1/1p2q1pp/2p1np2/1p2p3/1P2P3/r1PPBP1P/1Q3P2/3R2K1,6k1/1p2q1pp/2p1np2/1p2p3/1P2P3/r1PPBP1P/1Q3P2/3R2K1,True,0.11979271700056415,0.04420328099968174,0.09730465000029653,0.00012735499967675423
2946.png,None,0,0,0,0,16,16,4k3/5pp1/pP1R1b1p/r1p1p3/8/4B1P1/5PKP/8,4k3/5pp1/pP1R1b1p/r1p1p3/8/4B1P1/5PKP/8,True,0.13017155099987576,0.04444484299983742,0.07291516300028889,0.00011148999965371331
0918.png,None,0,0,0,0,30,30,r3kb1r/1p2pppp/pnnq4/2p2b2/3P4/NBP2N2/PP3PPP/R1BQ1RK1,r3kb1r/1p2pppp/pnnq4/2p2b2/3P4/NBP2N2/PP3PPP/R1BQ1RK1,True,0.11139712300064275,0.0445615499993437,0.13035007800044696,0.00014925800041964976
2116.png,None,0,0,0,0,16,16,6k1/p3r1pp/8/2p1P3/1p3r2/8/1PP1RP1P/R5K1,6k1/p3r1pp/8/2p1P3/1p3r2/8/1PP1RP1P/R5K1,True,0.13093387099979736,0.04403588500008482,0.07355017999998381,0.00010932699933619006
0115.png,None,0,0,0,0,32,32,rnbq1rk1/pp2ppbp/2p2np1/3p4/2PP4/5NP1/PPQ1PPBP/RNB1K2R,rnbq1rk1/pp2ppbp/2p2np1/3p4/2PP4/5NP1/PPQ1PPBP/RNB1K2R,True,0.11170507599945267,0.045061089000228094,0.14163288199961244,0.00015589100075885653
1786.png,None,0,0,0,0,32,32,r1bqkb1r/ppp1pppp/2np1n2/8/3PP3/5N2/PPP2PPP/RNBQKB1R,r1bqkb1r/ppp1pppp/2np1n2/8/3PP3/5N2/PPP2PPP/RNBQKB1R,True,0.11623647099986556,0.044261643999561784,0.1365036790002705,0.00016008300008252263
1319.png,None,0,0,0,0,32,32,rnbqk2r/ppppppbp/5np1/8/2P1P3/2N2N2/PP1P1PPP/R1BQKB1R,rnbqk2r/ppppppbp/5np1/8/2P1P3/2N2N2/PP1P1PPP/R1BQKB1R,True,0.13658507200034364,0.045996763999937684,0.13584680399981153,0.00015670199991291156
3527.png,None,0,0,0,0,21,21,1nr3k1/p4ppp/1p2pB2/1P6/2P5/4P3/3rBPPP/R4RK1,1nr3k1/p4ppp/1p2pB2/1P6/2P5/4P3/3rBPPP/R4RK1,True,0.13029304800056707,0.044647138999607705,0.08732675500050391,0.00011930899927392602
3421.png,None,0,0,0,0,20,20,Q3b3/2q1k1p1/3p1p2/p1nPp1P1/1pB1P3/1P2BP2/P5K1/8,Q3b3/2q1k1p1/3p1p2/p1nPp1P1/1pB1P3/1P2BP2/P5K1/8,True,0.1263646540000991,0.04340835899984086,0.08305022500007908,0.0001147679995483486
0531.png,None,1,0,0,1,30,30,r1bqkbnr/pp3ppp/2n5/2pp4/3P4/5NP1/PPP2PBP/RNBQK2R,r1bqkbNr/pp3ppp/2n5/2pp4/3P4/5NP1/PPP2PBP/RNBQK2R,True,0.11275325100086775,0.04384453099919483,0.12432235699998273,0.0001582869999765535
1451.png,None,0,0,0,0,31,31,r2qk2r/pppbbppp/2Bp1n2/4p3/3PP3/5N2/PPP1QPPP/RNB2RK1,r2qk2r/pppbbppp/2Bp1n2/4p3/3PP3/5N2/PPP1QPPP/RNB2RK1,True,0.14157458299996506,0.049463551999906485,0.1297479740005656,0.00015140899995458312
3779.png,None,0,0,0,0,30,30,r2q1rk1/1p1nbppp/p2pbn2/3Np3/4P3/1N1QB3/PPP1BPPP/R3K2R,r2q1rk1/1p1nbppp/p2pbn2/3Np3/4P3/1N1QB3/PPP1BPPP/R3K2R,True,0.11658683199948428,0.04403162800008431,0.12195834500016645,0.00014017800003784942
1676.png,None,1,0,0,1,29,29,r2q1rk1/1p2bppp/2p1pn2/p1n5/P3P3/1P3bPP/2PN1PB1/R1B1QRK1,r2q1rk1/1p2bppp/2p1pn2/p1n5/P3P3/1P3bPP/2PN1PB1/R1B1KRK1,False,0.11716760299987072,0.04270236499996827,0.12219851900044887,0.00014335799914988456
4819.png,None,0,0,0,0,15,15,3k4/1K6/3p2p1/1B1PPpPp/4r3/8/P1Pp4/3R4,3k4/1K6/3p2p1/1B1PPpPp/4r3/8/P1Pp4/3R4,True,0.12021236700002191,0.043467376999615226,0.0691538840001158,0.00011472900041553658
0626.png,None,0,0,0,0,26,26,r1bq1rk1/p5b1/1pp1n2p/2P2p2/4P3/P1N1BN1P/2P2PP1/1R2QRK1,r1bq1rk1/p5b1/1pp1n2p/2P2p2/4P3/P1N1BN1P/2P2PP1/1R2QRK1,True,0.12484688399945298,0.04736503599997377,0.11421647200040752,0.00013397000020631822
4040.png,None,0,0,0,0,30,30,rnbqk2r/pp2ppbp/3p1np1/8/3NP3/2N1B3/PPP2PPP/R2QKB1R,rnbqk2r/pp2ppbp/3p1np1/8/3NP3/2N1B3/PPP2PPP/R2QKB1R,True,0.12452946000030352,0.044018182000399975,0.13099353199959296,0.00013799800035485532
0636.png,None,0,0,0,0,17,17,r4r2/p3bp1Q/4p3/7k/3p4/1P2q1P1/P4P1P/2B3K1,r4r2/p3bp1Q/4p3/7k/3p4/1P2q1P1/P4P1P/2B3K1,True,0.11792714900002466,0.04361743499976001,0.072658944000068,0.00010675700013962341
1926.png,None,0,0,0,0,13,13,8/5pk1/6p1/3bp3/4p1pP/R5P1/p4P2/5K2,8/5pk1/6p1/3bp3/4p1pP/R5P1/p4P2/5K2,True,0.1301134909999746,0.043579383000178495,0.05772690699996019,9.547599984216504e-05
1306.png,None,0,0,0,0,23,23,1r4k1/2q2pb1/3pp2p/p5p1/3NP3/Q1p2P1P/P1b1NBP1/2K4R,1r4k1/2q2pb1/3pp2p/p5p1/3NP3/Q1p2P1P/P1b1NBP1/2K4R,True,0.1207521699998324,0.043629043000692036,0.09364917399943806,0.00012386500020511448
2089.png,None,0,0,0,0,15,15,r5k1/pQ6/4p1p1/7p/3q4/8/PP4PP/R4r1K,r5k1/pQ6/4p1p1/7p/3q4/8/PP4PP/R4r1K,True,0.12188348099971336,0.043686031000106595,0.06618473700018512,0.0001122759995269007
1527.png,None,0,0,0,0,31,31,r1bqkb1r/2pp1ppp/p1n5/1p2p3/B2Pn3/5N2/PPP2PPP/RNBQ1RK1,r1bqkb1r/2pp1ppp/p1n5/1p2p3/B2Pn3/5N2/PPP2PPP/RNBQ1RK1,True,0.12618492700039496,0.04451928099933866,0.12932856200040987,0.00014535799982695607
3010.png,None,0,0,0,0,14,14,6k1/1q3pp1/4p2p/n3P3/Q7/4N1P1/5PKP/8,6k1/1q3pp1/4p2p/n3P3/Q7/4N1P1/5PKP/8,True,0.12164287099949433,0.04342959499990684,0.06132250200062117,9.964599939848995e-05
0824.png,None,0,0,0,0,13,13,3b4/3P1pkp/p5p1/P1p1Q3/8/6P1/r7/3K4,3b4/3P1pkp/p5p1/P1p1Q3/8/6P1/r7/3K4,True,0.11519652900005894,0.043788255999970715,0.06009229699975549,0.00010034499973698985
1529.png,None,0,0,0,0,22,22,8/p4pk1/1q1p1b1p/2pPpPpP/p1P1P1K1/2P3P1/P1Q5/2B5,8/p4pk1/1q1p1b1p/2pPpPpP/p1P1P1K1/2P3P1/P1Q5/2B5,True,0.12437177699939639,0.04313968600035878,0.09575558999949862,0.00013280500024848152
1563.png,None,0,0,0,0,17,17,5r2/1p3rpk/p2RR2p/7N/PP2ppP1/8/5P1K/8,5r2/1p3rpk/p2RR2p/7N/PP2ppP1/8/5P1K/8,True,0.12295783599984134,0.04315893700004381,0.07494378499995946,0.00010991900035151048
3306.png,None,1,0,0,1,21,21,5bk1/5rp1/pqP4p/4p3/1pP1Qp2/3P2P1/1P1B1P1P/R5K1,5bk1/5rp1/pqP4p/4p3/1pP1Qp2/3B2P1/1P1B1P1P/R5K1,True,0.12148445399998309,0.04360255900064658,0.09226619799937907,0.0001259300006495323
0381.png,None,1,0,0,1,16,16,3n4/3bk1p1/3r3p/1p3p2/1N6/1P3BPP/P7/3R2K1,3n4/3pk1p1/3r3p/1p3p2/1N6/1P3BPP/P7/3R2K1,True,0.10679415499998868,0.04380814699925395,0.0735488919999625,0.00011590300073294202
1394.png,None,2,0,0,2,32,32,rnbqk2r/pppp1ppp/4pn2/8/1bPP4/2N3P1/PP2PP1P/R1BQKBNR,rnnkk2r/pppp1ppp/4pn2/8/1bPP4/2N3P1/PP2PP1P/R1BQKBNR,False,0.1280970729994806,0.04471212899989041,0.1374843610001335,0.00016809299995657057
1250.png,None,1,0,0,1,30,30,r2q1rk1/pp1b1ppp/3p1n2/b1pPn3/4P3/P1N2PN1/1P1BB1PP/R2QK2R,r2q1rk1/pp1p1ppp/3p1n2/b1pPn3/4P3/P1N2PN1/1P1BB1PP/R2QK2R,True,0.13191170600020996,0.045022823000181234,0.1309177989996897,0.00014999900031398283
4389.png,None,0,0,0,0,26,26,3rkb1r/ppp2ppb/2p4p/4P3/1nPN4/1P5P/PB2NPP1/R2R2K1,3rkb1r/ppp2ppb/2p4p/4P3/1nPN4/1P5P/PB2NPP1/R2R2K1,True,0.1287112789996172,0.04466500000035012,0.10995524400004797,0.0001311899995926069
2799.png,None,0,0,0,0,17,17,4k3/6pp/2p1r3/R7/5p2/Pr2nP2/1P1R1BPP/6K1,4k3/6pp/2p1r3/R7/5p2/Pr2nP2/1P1R1BPP/6K1,True,0.13636982500065642,0.0501724079995256,0.07169764199989004,0.00010412500068923691
3660.png,None,1,0,0,1,29,29,2rqk2r/pp3ppp/2n1pn2/1B1p1b2/3P1B2/1Qb1PN2/PP3PPP/2R1K2R,2rqk2r/pp3ppp/2n1pn2/1B1p1B2/3P1B2/1Qb1PN2/PP3PPP/2R1K2R,True,0.11803806200077815,0.044265919999816106,0.12072440500014636,0.00014767799984838348
1457.png,None,0,0,0,0,13,13,8/6Rk/4r3/1p2BpPp/3K1P1P/P7/6b1/8,8/6Rk/4r3/1p2BpPp/3K1P1P/P7/6b1/8,True,0.13040098500005115,0.04428073899998708,0.05759691000002931,9.611299992684508e-05
1648.png,None,0,0,0,0,26,26,2rq1rk1/4bppp/p2p1n2/1b1Pp3/4P3/5N2/1PQN1PPP/R1B1R1K1,2rq1rk1/4bppp/p2p1n2/1b1Pp3/4P3/5N2/1PQN1PPP/R1B1R1K1,True,0.1243553520007481,0.04462609899928793,0.10916172500037646,0.00013533899982576258
4739.png,None,0,0,0,0,24,24,2krr3/2pb1ppp/1pp5/p1N1n3/4P3/1PN2P2/P1P3PP/3R1RK1,2krr3/2pb1ppp/1pp5/p1N1n3/4P3/1PN2P2/P1P3PP/3R1RK1,True,0.12063285499971244,0.043999735999932454,0.10215894600059983,0.0001379489995088079
2357.png,None,0,0,0,0,30,30,r4bnr/3kqp2/2p1p1p1/1p1pP2p/p1nP3P/P1P3QN/1P3PP1/RBB1K2R,r4bnr/3kqp2/2p1p1p1/1p1pP2p/p1nP3P/P1P3QN/1P3PP1/RBB1K2R,True,0.12487618000068323,0.04486430199995084,0.13130948899924988,0.00015715400058979867
2608.png,None,0,0,0,0,14,14,8/6kP/p2p1n2/1p2nB2/1P3rP1/2B3R1/7K/8,8/6kP/p2p1n2/1p2nB2/1P3rP1/2B3R1/7K/8,True,0.11583219000021927,0.044952375999855576,0.06124414900023112,0.00010406700039311545
3867.png,None,0,0,0,0,28,28,r4rk1/pb3pp1/1pnppq1p/2p5/2PP4/P1Q1PN2/1P2BPPP/R2R2K1,r4rk1/pb3pp1/1pnppq1p/2p5/2PP4/P1Q1PN2/1P2BPPP/R2R2K1,True,0.13597190699965722,0.044290693000220926,0.11637469200013584,0.00013683699944522232
1902.png,None,0,0,0,0,27,27,r2q1rk1/pp3pp1/2nbp2p/3p4/3p4/2PBPNP1/PP3PP1/R2QK2R,r2q1rk1/pp3pp1/2nbp2p/3p4/3p4/2PBPNP1/PP3PP1/R2QK2R,True,0.1245777869999074,0.044324518000394164,0.11247444499986159,0.00013434099946607603
4834.png,None,0,0,0,0,26,26,r2q1rk1/p1pn1pp1/1p2pn1p/6B1/3PP3/P4N2/1PQ2PPP/R3KR2,r2q1rk1/p1pn1pp1/1p2pn1p/6B1/3PP3/P4N2/1PQ2PPP/R3KR2,True,0.12490552500003105,0.044007133999912185,0.10932681800022692,0.00016801099991425872
2355.png,None,0,0,0,0,13,13,5k2/5b2/5p1p/5p1P/8/4PBP1/1pR2PK1/8,5k2/5b2/5p1p/5p1P/8/4PBP1/1pR2PK1/8,True,0.1311784190002072,0.04440668799998093,0.05767478100005974,9.796399990591453e-05
3126.png,None,0,0,0,0,28,28,r1b2rk1/pp2b1pp/1qn1p3/3pPp2/1P1P4/P2BPN2/6PP/RN1Q1RK1,r1b2rk1/pp2b1pp/1qn1p3/3pPp2/1P1P4/P2BPN2/6PP/RN1Q1RK1,True,0.13583869700050855,0.044292857999607804,0.11654209100015578,0.000154549000399129
4612.png,None,0,0,0,0,24,24,4r2k/1pp3bp/p1np1qp1/8/8/1BPPNpP1/PP3P1P/R2Q2K1,4r2k/1pp3bp/p1np1qp1/8/8/1BPPNpP1/PP3P1P/R2Q2K1,True,0.12698834399998304,0.04437393800071732,0.10602193299928331,0.00012674100071308203
3225.png,None,0,0,0,0,20,20,2kr3r/p2nR2p/1b1p1p2/1B1p4/P4P2/8/2PB2PP/1R1K4,2kr3r/p2nR2p/1b1p1p2/1B1p4/P4P2/8/2PB2PP/1R1K4,True,0.13320821599972987,0.0459368000001632,0.08816873599971586,0.00012861000050179427
