file,error,num_incorrect_squares,num_incorrect_corners,occupancy_classification_mistakes,piece_classification_mistakes,actual_num_pieces,predicted_num_pieces,fen_actual,fen_predicted,fen_predicted_is_valid,time_corner_detection,time_occupancy_classification,time_piece_classification,time_prepare_results
2928.png,None,0,0,0,0,32,32,rnbqk2r/ppp1ppbp/3p1np1/8/3PPP2/2N2N2/PPP3PP/R1BQKB1R,rnbqk2r/ppp1ppbp/3p1np1/8/3PPP2/2N2N2/PPP3PP/R1BQKB1R,True,0.12386217799939914,0.04296481300116284,0.10784732699903543,0.0001384980005241232
1635.png,None,0,0,0,0,6,6,3r4/R4p2/5k2/2K2P2/8/8/8/8,3r4/R4p2/5k2/2K2P2/8/8/8/8,True,0.13243531699845335,0.042823032001251704,0.04663136399904033,0.00011072000052081421
2071.png,None,0,0,0,0,32,32,r1bqk1nr/pppp1ppp/1bn5/4p3/1PB1P3/5N2/P1PP1PPP/RNBQK2R,r1bqk1nr/pppp1ppp/1bn5/4p3/1PB1P3/5N2/P1PP1PPP/RNBQK2R,True,0.12493416100005561,0.042754587999297655,0.10759700500057079,0.0001433990000805352
1593.png,None,0,0,0,0,24,24,r5k1/ppqb1pp1/2pp2p1/8/2PPNn2/4QN1P/PP3PP1/4R1K1,r5k1/ppqb1pp1/2pp2p1/8/2PPNn2/4QN1P/PP3PP1/4R1K1,True,0.12374929299949144,0.04328711000016483,0.08257691900143982,0.00012333999984548427
4748.png,None,1,0,1,0,30,29,r1b1r1k1/3nbppp/p1qp1n2/1p2p3/4P3/1PP1BNNP/P1B2PP1/R2QR1K1,r1b1r1k1/3nb1pp/p1qp1n2/1p2p3/4P3/1PP1BNNP/P1B2PP1/R2QR1K1,True,0.12387092599965399,0.04263881999941077,0.09833429500031343,0.00013809799929731525
1139.png,None,0,0,0,0,14,14,8/R2N1k2/1p6/p1p2pP1/5P2/n1P5/3K2Pr/8,8/R2N1k2/1p6/p1p2pP1/5P2/n1P5/3K2Pr/8,True,0.11917706599888334,0.04317133100084902,0.057883363999280846,9.518300066702068e-05
0744.png,None,0,0,0,0,20,20,4k3/p2nbpp1/4p3/2r3N1/1p2P2r/8/PP1BKP1P/2R4R,4k3/p2nbpp1/4p3/2r3N1/1p2P2r/8/PP1BKP1P/2R4R,True,0.11150103900035901,0.042453423999177176,0.07043956000052276,0.00011806399925262667
3479.png,None,0,0,0,0,15,15,7r/p4pk1/6p1/2pPQ3/2P5/6Pq/P4P2/4R1K1,7r/p4pk1/6p1/2pPQ3/2P5/6Pq/P4P2/4R1K1,True,0.12471123800060013,0.043827125999087,0.05803644499974325,9.758600026543718e-05
1112.png,None,0,0,0,0,28,28,rnbqk2r/ppp1ppbp/6p1/8/3PP3/2P5/P4PPP/R1BQKBNR,rnbqk2r/ppp1ppbp/6p1/8/3PP3/2P5/P4PPP/R1BQKBNR,True,0.1078545189993747,0.04273826400094549,0.09519918899968616,0.00013525299982575234
0359.png,None,0,0,0,0,19,19,3r4/1p6/2pb2RN/2k1p3/1n1pP2P/pP1P2PB/P5K1/8,3r4/1p6/2pb2RN/2k1p3/1n1pP2P/pP1P2PB/P5K1/8,True,0.12547095700028876,0.04353071299919975,0.06740310200075328,0.000112063000415219
3721.png,None,0,0,0,0,30,30,rn1qkb1r/pb1p1ppp/4pn2/2p5/2B1P3/2N2N2/PP1P1PPP/R1BQR1K1,rn1qkb1r/pb1p1ppp/4pn2/2p5/2B1P3/2N2N2/PP1P1PPP/R1BQR1K1,True,0.12321217899989279,0.0431370659989625,0.10131389500020305,0.00013545699948736
4588.png,None,0,0,0,0,13,13,8/5k1p/6pQ/4r2P/p5P1/4p3/P5KR/4q3,8/5k1p/6pQ/4r2P/p5P1/4p3/P5KR/4q3,True,0.1240062829983799,0.04321756200079108,0.054914940999879036,9.448700075154193e-05
3151.png,None,0,0,0,0,26,26,r3k2r/ppp2pbp/2n1b1p1/8/4n3/4NNP1/PP2PPBP/R1B1K2R,r3k2r/ppp2pbp/2n1b1p1/8/4n3/4NNP1/PP2PPBP/R1B1K2R,True,0.11058437800056709,0.04328498700124328,0.0890614749987435,0.00013580400081991684
0290.png,None,0,0,0,0,19,19,1r4k1/p4pb1/6pp/2N5/2N1p3/1Pn1P2P/P4PP1/R4K2,1r4k1/p4pb1/6pp/2N5/2N1p3/1Pn1P2P/P4PP1/R4K2,True,0.1271250539994071,0.0433196300000418,0.06757270799971593,0.0001195780005218694
1146.png,None,1,0,1,0,29,28,r1b2rk1/p1qnb2p/2p3p1/2p1p2n/N3Pp2/5PP1/PP3B1P/1K1RQBNR,r1b2rk1/p1qnb2p/2p3p1/2p1p2n/N3Pp2/5PP1/PP3B1P/1K2QBNR,True,0.12389949799944588,0.04346579200137057,0.09556901499854575,0.00013286800094647333
3430.png,None,0,0,0,0,15,15,q7/6k1/5p1n/1p2p3/1Pp1P3/2P3P1/4R1KN/5R2,q7/6k1/5p1n/1p2p3/1Pp1P3/2P3P1/4R1KN/5R2,True,0.12885473999995156,0.04317233800065878,0.05820942100035609,9.818599937716499e-05
2815.png,None,0,0,0,0,8,8,8/8/3k4/4p3/1R5K/Pn6/1P6/6r1,8/8/3k4/4p3/1R5K/Pn6/1P6/6r1,True,0.13152895500024897,0.044718590999764274,0.0479757699995389,9.852400035015307e-05
2567.png,None,0,0,0,0,30,30,r1b1kb1r/pp1n1pp1/2p1pq1p/3p4/2PP4/2N1PN2/PP3PPP/R2QKB1R,r1b1kb1r/pp1n1pp1/2p1pq1p/3p4/2PP4/2N1PN2/PP3PPP/R2QKB1R,True,0.11200291699969966,0.043175998000151594,0.10118945199974405,0.00013633500020659994
0099.png,None,1,0,1,0,9,8,8/8/1p3kpp/8/4K1P1/2NnP3/8/8,8/8/1p3kpp/8/4K1P1/2Nn4/8/8,True,0.12298659000043699,0.04409366899926681,0.04784996200032765,8.068299939623103e-05
1925.png,None,0,0,0,0,32,32,rnbqkbnr/pp1ppppp/8/2p5/2P5/8/PP1PPPPP/RNBQKBNR,rnbqkbnr/pp1ppppp/8/2p5/2P5/8/PP1PPPPP/RNBQKBNR,True,0.11986846900072123,0.04326596399914706,0.10767163099990285,0.00014094000107434113
2218.png,None,0,0,0,0,22,22,r4rk1/1p2p1b1/p3p2p/3nB1p1/8/2N2P1P/PPP2P2/2KR3R,r4rk1/1p2p1b1/p3p2p/3nB1p1/8/2N2P1P/PPP2P2/2KR3R,True,0.12023821699949622,0.043209292000028654,0.0764648809999926,0.00011943699973926414
4022.png,None,0,0,0,0,8,8,7R/8/4pk2/6p1/7p/5P2/3r2K1/8,7R/8/4pk2/6p1/7p/5P2/3r2K1/8,True,0.12321660799898382,0.04318092900030024,0.04694631600068533,0.00010356999882787932
2793.png,None,1,0,1,0,29,28,rn1q1rk1/1p2ppbp/2p1b1p1/p7/2pPP3/1P4P1/PB1N1PBP/R2Q1RK1,rn1q1rk1/1p3pbp/2p1b1p1/p7/2pPP3/1P4P1/PB1N1PBP/R2Q1RK1,True,0.12397501800114696,0.04320716099937272,0.09511244399982388,0.00014946599912946112
2303.png,None,0,0,0,0,24,24,5rk1/pbr1qppp/1p2n3/3p4/8/4PNP1/PP1Q1PBP/2R2RK1,5rk1/pbr1qppp/1p2n3/3p4/8/4PNP1/PP1Q1PBP/2R2RK1,True,0.12042982499951904,0.0435990430014499,0.08498946299914678,0.00013296100041770842
0519.png,None,0,0,0,0,31,31,r4rk1/pp1bqpbp/n2p1np1/3pp3/1PP1P3/2N2N2/P4PPP/1RBQRBK1,r4rk1/pp1bqpbp/n2p1np1/3pp3/1PP1P3/2N2N2/P4PPP/1RBQRBK1,True,0.11967123699832882,0.044911771999977645,0.10613228400143271,0.0001380140001856489
1535.png,None,0,0,0,0,22,22,2rr2k1/2q2pp1/pp2p1p1/3n4/3R4/1Q2P1P1/PP2BP1P/R5K1,2rr2k1/2q2pp1/pp2p1p1/3n4/3R4/1Q2P1P1/PP2BP1P/R5K1,True,0.11966753300112032,0.04320516199913982,0.07772876700073539,0.00012678199891524855
3687.png,None,0,0,0,0,12,12,8/1R5p/2P2kp1/1B3p2/7P/6P1/2r2bK1/8,8/1R5p/2P2kp1/1B3p2/7P/6P1/2r2bK1/8,True,0.12262094300058379,0.04329944500022975,0.05607522999889625,9.24300002225209e-05
2133.png,None,0,0,0,0,31,31,rnbqk1nr/pp1pppbp/6p1/8/3pP3/2N2N2/PPP2PPP/R1BQKB1R,rnbqk1nr/pp1pppbp/6p1/8/3pP3/2N2N2/PPP2PPP/R1BQKB1R,True,0.12430802499875426,0.04390739700102131,0.10489736399904359,0.0001394060000166064
1847.png,None,0,0,0,0,32,32,rnbqkbnr/pppp1ppp/4p3/8/4P3/8/PPPP1PPP/RNBQKBNR,rnbqkbnr/pppp1ppp/4p3/8/4P3/8/PPPP1PPP/RNBQKBNR,True,0.12566196999978274,0.04288961400015978,0.10786518300119496,0.0001504379997641081
3958.png,None,0,0,0,0,23,23,r1b1k2r/1pp3p1/2p1p3/p6p/3N1n2/1PB4P/P1P2PP1/3RR1K1,r1b1k2r/1pp3p1/2p1p3/p6p/3N1n2/1PB4P/P1P2PP1/3RR1K1,True,0.11841220499991323,0.04422641900055169,0.08028499699867098,0.00012126000001444481
0618.png,None,0,0,0,0,28,28,1r3rk1/p1p1nppp/3p1n2/1p2pN2/4P1q1/1QPPP3/PP1N2PP/R4RK1,1r3rk1/p1p1nppp/3p1n2/1p2pN2/4P1q1/1QPPP3/PP1N2PP/R4RK1,True,0.11133407399938733,0.043469980999361724,0.09581524100030947,0.00014543700126523618
1085.png,None,0,0,0,0,24,24,r4rk1/1bq2ppp/p2ppn2/8/N3P3/R1QB1P2/1PP3PP/5R1K,r4rk1/1bq2ppp/p2ppn2/8/N3P3/R1QB1P2/1PP3PP/5R1K,True,0.11955031100114866,0.044231586000023526,0.08299141799943754,0.00013020000005781185
3425.png,None,39,4,34,5,24,22,3r1rk1/1q3bbp/pN4p1/P1pN1n2/Q1P1p3/4P1P1/5R1P/2B2RK1,4r1rk/2q3bb/1pN4p/1P1pN1n1/1Q1P1p2/5P1P/6R1/3B2RK,True,0.12534721899828583,0.04501147900009528,0.07691415400040569,0.00013512999976228457
2748.png,None,0,0,0,0,8,8,8/6N1/8/6Rp/7k/2KrB3/6P1/8,8/6N1/8/6Rp/7k/2KrB3/6P1/8,True,0.12109540599885804,0.04436461200020858,0.047566577999532456,9.726700045575853e-05
2493.png,None,0,0,0,0,18,18,6k1/p4pp1/3brn2/4q3/7p/P1N2B1P/3Q1PP1/3R2K1,6k1/p4pp1/3brn2/4q3/7p/P1N2B1P/3Q1PP1/3R2K1,True,0.12096714399922348,0.04682163799952832,0.0671924090001994,0.00011310900117678102
0861.png,None,0,0,0,0,21,21,3r4/kbr2p2/1q3p2/pp5p/3P1P2/P2Q2P1/BP5P/K1RR4,3r4/kbr2p2/1q3p2/pp5p/3P1P2/P2Q2P1/BP5P/K1RR4,True,0.14025866100018902,0.04361345200049982,0.07407298399994033,0.00011992799954896327
1228.png,None,0,0,0,0,20,20,1r2r1k1/5pp1/3p1q2/1p2b2p/7P/3QB1P1/PPR2P2/3R2K1,1r2r1k1/5pp1/3p1q2/1p2b2p/7P/3QB1P1/PPR2P2/3R2K1,True,0.12378032800006622,0.04334679100065841,0.07058643999880587,0.00011192500096512958
4164.png,None,0,0,0,0,25,25,2r3k1/3qpp2/p1r1b1p1/1p1p3n/3b1P1P/P1N1P3/1PPQB3/2KR2R1,2r3k1/3qpp2/p1r1b1p1/1p1p3n/3b1P1P/P1N1P3/1PPQB3/2KR2R1,True,0.11902057599945692,0.043359870000131195,0.08767903199986904,0.00015536200044152793
0989.png,None,0,0,0,0,10,10,8/4p3/5p2/p2k4/1p3P2/1P2K3/P4P2/8,8/4p3/5p2/p2k4/1p3P2/1P2K3/P4P2/8,True,0.13063762999991013,0.0440961789990979,0.05406974300058209,9.096000030694995e-05
1719.png,None,0,0,0,0,9,9,1r6/7p/8/3k2P1/8/2KP1n2/1p3R2/8,1r6/7p/8/3k2P1/8/2KP1n2/1p3R2/8,True,0.12249250500099151,0.04450113199891348,0.05041903799974534,9.149300058197696e-05
3303.png,None,0,0,0,0,7,7,1k6/1p6/p7/P6R/8/4r3/1K6/8,1k6/1p6/p7/P6R/8/4r3/1K6/8,True,0.11527393899996241,0.04308551199937938,0.04661068499990506,8.888900083547924e-05
1129.png,None,0,0,0,0,31,31,r1bqkbnr/pppp2pp/2n5/1B2p3/4p3/3P1N2/PPP2PPP/RNBQK2R,r1bqkbnr/pppp2pp/2n5/1B2p3/4p3/3P1N2/PPP2PPP/RNBQK2R,True,0.11994981799944071,0.04333465499985323,0.10508779700103332,0.00014302700037660543
1543.png,None,0,0,0,0,11,11,8/5k1p/4pp1P/2b3p1/2B1P1P1/5K2/8/8,8/5k1p/4pp1P/2b3p1/2B1P1P1/5K2/8/8,True,0.11932264999995823,0.042697848000898375,0.05218877200059069,8.915499893191736e-05
2226.png,None,0,0,0,0,9,9,8/5pk1/4pq2/7p/8/4BP2/4Q1K1/8,8/5pk1/4pq2/7p/8/4BP2/4Q1K1/8,True,0.10574263999842515,0.043249171001662035,0.04996839899831684,8.307500138471369e-05
3850.png,None,0,0,0,0,18,18,8/3bkp2/1rp2n1p/p1N5/P1BR1p2/4r2P/5KP1/2R5,8/3bkp2/1rp2n1p/p1N5/P1BR1p2/4r2P/5KP1/2R5,True,0.12131846400006907,0.04252724900106841,0.0650262319995818,0.0001065519991243491
0839.png,None,0,0,0,0,13,13,7k/p5p1/7p/5Q2/3p2P1/1P3K1P/P2q1P2/8,7k/p5p1/7p/5Q2/3p2P1/1P3K1P/P2q1P2/8,True,0.12629936700068356,0.04312973400010378,0.05606607499976235,9.394199878443033e-05
2045.png,None,0,0,0,0,20,20,3qr1k1/4b1nb/1P3p2/3p2p1/2pP4/2Q2BB1/3N1PP1/4R1K1,3qr1k1/4b1nb/1P3p2/3p2p1/2pP4/2Q2BB1/3N1PP1/4R1K1,True,0.12193945199942391,0.043160167000678484,0.07072185799916042,0.0001152400000137277
1840.png,None,0,0,0,0,26,26,r1b1kb1r/ppp1npp1/2p4p/4P3/8/2N2N1P/PPP2PP1/R1BR2K1,r1b1kb1r/ppp1npp1/2p4p/4P3/8/2N2N1P/PPP2PP1/R1BR2K1,True,0.11900413800140086,0.04295858799923735,0.08900321700093627,0.00012733099902106915
4620.png,None,0,0,0,0,20,20,5r2/2b3kp/p1Bp4/1pp2pP1/8/PPP1rP2/1KPR4/7R,5r2/2b3kp/p1Bp4/1pp2pP1/8/PPP1rP2/1KPR4/7R,True,0.12714674700146134,0.04285092799909762,0.07034574600038468,0.00011696799992932938
3564.png,None,0,0,0,0,32,32,r2q1rk1/pp2npbp/3pb1p1/2p1p3/2PnP3/2NPB1PP/PP3PB1/R2QNRK1,r2q1rk1/pp2npbp/3pb1p1/2p1p3/2PnP3/2NPB1PP/PP3PB1/R2QNRK1,True,0.12555206199976965,0.04357784000058018,0.10880773600001703,0.00014454099982685875
2688.png,None,0,0,0,0,15,15,3r4/p2P2pk/7p/1p1Q2q1/5R2/P2P2P1/7P/7K,3r4/p2P2pk/7p/1p1Q2q1/5R2/P2P2P1/7P/7K,True,0.11556405800001812,0.044083498998588766,0.05911630100126786,0.00010768599895527586
3394.png,None,0,0,0,0,30,30,rn1qk1nr/p4pp1/1ppbp2p/5b2/3P4/1N3NP1/PPP2PBP/R1BQK2R,rn1qk1nr/p4pp1/1ppbp2p/5b2/3P4/1N3NP1/PPP2PBP/R1BQK2R,True,0.12050132300100813,0.044048572999599855,0.10179096299907542,0.00014275600005930755
2997.png,None,0,0,0,0,23,23,r3rbk1/1q3pp1/p6p/5N2/2p1n3/PpQ1BKP1/1P3N1P/3R1R2,r3rbk1/1q3pp1/p6p/5N2/2p1n3/PpQ1BKP1/1P3N1P/3R1R2,True,0.11999251799898047,0.0422836930010817,0.07952751300035743,0.00012138999954913743
1314.png,None,0,0,0,0,30,30,r2qr1k1/1b1n1ppp/2n1pb2/p2p4/Pp3P2/1N1PBNP1/1P2P1BP/1R2QR1K,r2qr1k1/1b1n1ppp/2n1pb2/p2p4/Pp3P2/1N1PBNP1/1P2P1BP/1R2QR1K,True,0.10806242900071084,0.042743536998386844,0.10370611600046686,0.00014310799997474533
2594.png,None,0,0,0,0,13,13,2R1N3/N4p1p/6pk/8/b7/7P/Pr4P1/7K,2R1N3/N4p1p/6pk/8/b7/7P/Pr4P1/7K,True,0.11169660499945167,0.042590193001160515,0.05497755499891355,9.399699956702534e-05
0319.png,None,0,0,0,0,19,19,1R3n2/5rpk/4p2q/3pPP1p/1P1N3P/3r2P1/2R2QK1/8,1R3n2/5rpk/4p2q/3pPP1p/1P1N3P/3r2P1/2R2QK1/8,True,0.11851666999973531,0.04322746900106722,0.06769297999926494,0.00011124800039397087
4326.png,None,0,0,0,0,14,14,5k2/1p3pp1/p1nB1n2/2P2PK1/7P/P4B2/8/8,5k2/1p3pp1/p1nB1n2/2P2PK1/7P/P4B2/8/8,True,0.11652501599928655,0.04319497699907515,0.05699501700109977,9.70900000538677e-05
2854.png,None,0,0,0,0,30,30,rnbqkb1r/pp2pppp/5n2/3p4/2PP4/2N5/PP3PPP/R1BQKBNR,rnbqkb1r/pp2pppp/5n2/3p4/2PP4/2N5/PP3PPP/R1BQKBNR,True,0.11035535900009563,0.04312645200116094,0.10154929399868706,0.00014174300122249406
3255.png,None,0,0,0,0,29,29,rr4k1/4ppbp/bq1p1np1/2pP4/2n5/2N1N1P1/PPQ1PPBP/R1B2RK1,rr4k1/4ppbp/bq1p1np1/2pP4/2n5/2N1N1P1/PPQ1PPBP/R1B2RK1,True,0.12260300599882612,0.04308102700088057,0.09873687899926153,0.00013350000153877772
0950.png,None,0,0,0,0,13,13,1R6/4p3/8/1rk1p3/4p1p1/2BnP1P1/5PK1/8,1R6/4p3/8/1rk1p3/4p1p1/2BnP1P1/5PK1/8,True,0.11830837100023928,0.04397717800020473,0.055714857999191736,9.473200043430552e-05
1894.png,None,0,0,0,0,29,29,r2qk1nr/1pp2ppp/p1pb2b1/4N3/4P1P1/7P/PPPP1P2/RNBQ1RK1,r2qk1nr/1pp2ppp/p1pb2b1/4N3/4P1P1/7P/PPPP1P2/RNBQ1RK1,True,0.119796191000205,0.04295083500073815,0.10157955199974822,0.00014496099902316928
2423.png,None,0,0,0,0,18,18,5rk1/5ppp/p3p3/1p1nN3/5P2/8/PP2PPKP/2R5,5rk1/5ppp/p3p3/1p1nN3/5P2/8/PP2PPKP/2R5,True,0.12275996100106568,0.04299618400000327,0.06500815099934698,0.00010941599975922145
3665.png,None,0,0,0,0,24,24,r4rk1/3q1pb1/p3p1p1/1p2P2p/3PBP2/1Q2n1PP/PP6/2R2RK1,r4rk1/3q1pb1/p3p1p1/1p2P2p/3PBP2/1Q2n1PP/PP6/2R2RK1,True,0.11317236100148875,0.042667616999096936,0.08230041400020127,0.00013708699952985626
2161.png,None,0,0,0,0,31,31,r1bqkbnr/pp1ppppp/2n5/8/2Pp4/5N2/PP2PPPP/RNBQKB1R,r1bqkbnr/pp1ppppp/2n5/8/2Pp4/5N2/PP2PPPP/RNBQKB1R,True,0.11915496599976905,0.04289639799935685,0.10448140500011505,0.00013854100143362302
1171.png,None,0,0,0,0,28,28,r1bqk2r/pp1n1pb1/2p4p/3p2p1/3P4/2NBPNP1/PP3PP1/R2QK2R,r1bqk2r/pp1n1pb1/2p4p/3p2p1/3P4/2NBPNP1/PP3PP1/R2QK2R,True,0.11709202600104618,0.04247876099907444,0.09508761100005358,0.00013301999933901243
2349.png,None,0,0,0,0,17,17,6k1/5pp1/1N1Pn2p/r1n1P3/p4P2/6P1/4B1P1/R5K1,6k1/5pp1/1N1Pn2p/r1n1P3/p4P2/6P1/4B1P1/R5K1,True,0.12284263800029294,0.04279814700021234,0.06029974000011862,0.00010212800043518655
2386.png,None,0,0,0,0,23,23,2q2rk1/r2bb2p/p1p5/1p2Pp2/2P1PP2/4Q3/PB3P1P/R2R2K1,2q2rk1/r2bb2p/p1p5/1p2Pp2/2P1PP2/4Q3/PB3P1P/R2R2K1,True,0.1198517160009942,0.04251537999880384,0.08071784500134527,0.0001319799994234927
3201.png,None,0,0,0,0,21,21,1rr3k1/3np2p/p2p2p1/8/2PbP1B1/1P6/P1RB2PP/5R1K,1rr3k1/3np2p/p2p2p1/8/2PbP1B1/1P6/P1RB2PP/5R1K,True,0.11661465399993176,0.04250884100110852,0.07334343099864782,0.00011359400014043786
3468.png,None,0,0,0,0,26,26,r5rk/1pq2p1p/p1nbp3/3p1p2/3P1N2/P1P2N1P/1P1Q1PP1/1R3R1K,r5rk/1pq2p1p/p1nbp3/3p1p2/3P1N2/P1P2N1P/1P1Q1PP1/1R3R1K,True,0.12847259499903885,0.04295338100018853,0.08854530800090288,0.00012658800005738158
1915.png,None,0,0,0,0,23,23,6k1/pr1qbrpp/5n2/2p1B3/1p2PN2/6P1/1PP2P1P/R2QR1K1,6k1/pr1qbrpp/5n2/2p1B3/1p2PN2/6P1/1PP2P1P/R2QR1K1,True,0.11765107799874386,0.04301412000131677,0.07979266399888729,0.00012607499957084656
1541.png,None,0,0,0,0,17,17,8/pp4b1/6pp/5p2/P2pk2P/1P1R4/3BKPP1/1r6,8/pp4b1/6pp/5p2/P2pk2P/1P1R4/3BKPP1/1r6,True,0.119982105001327,0.04248462699979427,0.06117464899944025,0.00010575200030871201
1047.png,None,0,0,0,0,23,23,r5k1/pb2prb1/1p4p1/4q1Nn/3p4/2PB3Q/P4PP1/1RB1K2R,r5k1/pb2prb1/1p4p1/4q1Nn/3p4/2PB3Q/P4PP1/1RB1K2R,True,0.125376611998945,0.04230469100002665,0.08190068499970948,0.00012125900138926227
0326.png,None,0,0,0,0,20,20,3r2k1/2q2ppp/ppn2n2/8/1PP5/4N1PP/1Q3PB1/1R4K1,3r2k1/2q2ppp/ppn2n2/8/1PP5/4N1PP/1Q3PB1/1R4K1,True,0.12519799800065812,0.04267681199962681,0.07118010600061098,0.00011145099961140659
2871.png,None,0,0,0,0,28,28,r1b1nrk1/pp1nq2p/3p1pp1/2pP4/2P1PQ2/2NN4/PP2BRPP/1R4K1,r1b1nrk1/pp1nq2p/3p1pp1/2pP4/2P1PQ2/2NN4/PP2BRPP/1R4K1,True,0.11137284699907468,0.04278569500092999,0.09615616500013857,0.00013306299842952285
4871.png,None,0,0,0,0,26,26,r3k2r/pp3p1p/1np2pb1/3p4/1b1P3N/4P1N1/PP3PPP/R3KB1R,r3k2r/pp3p1p/1np2pb1/3p4/1b1P3N/4P1N1/PP3PPP/R3KB1R,True,0.12023494800087065,0.04240473099889641,0.08863577500051179,0.00012821000018448103
1021.png,None,0,0,0,0,22,22,1r2n1k1/pr1n3p/Q4qp1/4p3/4P3/1b3PP1/P4BB1/K1R3NR,1r2n1k1/pr1n3p/Q4qp1/4p3/4P3/1b3PP1/P4BB1/K1R3NR,True,0.12704010199922777,0.0436774730005709,0.07679903200005356,0.00011867799912579358
2093.png,None,0,0,0,0,10,10,5r2/8/4Bk2/3P1p1p/5P1P/4KP2/8/8,5r2/8/4Bk2/3P1p1p/5P1P/4KP2/8/8,True,0.12120123599925137,0.043642525999530335,0.05155458100125543,9.895299990603235e-05
2737.png,None,0,0,0,0,13,13,8/5pp1/1n1k2p1/p1P3P1/P3K2P/8/2B2P2/8,8/5pp1/1n1k2p1/p1P3P1/P3K2P/8/2B2P2/8,True,0.11552400800064788,0.04378828599874396,0.05554514200048288,9.615499948267825e-05
0098.png,None,0,0,0,0,13,13,8/8/p1k3pp/2p1p3/PbP3P1/3K2NP/8/8,8/8/p1k3pp/2p1p3/PbP3P1/3K2NP/8/8,True,0.11216887400041742,0.04324395699950401,0.055662769000264234,9.49909990595188e-05
1605.png,None,0,0,0,0,32,32,rnbqkb1r/ppp2ppp/4pn2/3p4/2PP4/2N2N2/PP2PPPP/R1BQKB1R,rnbqkb1r/ppp2ppp/4pn2/3p4/2PP4/2N2N2/PP2PPPP/R1BQKB1R,True,0.1329585940002289,0.04427767299966945,0.10848423200150137,0.0001542369991511805
2542.png,None,0,0,0,0,14,14,6k1/1N5p/2p5/p2p1p2/PP1PnP1P/8/7K/8,6k1/1N5p/2p5/p2p1p2/PP1PnP1P/8/7K/8,True,0.13051672099936695,0.043988583000100334,0.05789529600042442,0.00010822600052051712
4697.png,None,0,0,0,0,27,27,r1b1k2r/1pqp1ppp/p3pn2/2B5/4P3/2NB4/PPP2PPP/R2Q1RK1,r1b1k2r/1pqp1ppp/p3pn2/2B5/4P3/2NB4/PPP2PPP/R2Q1RK1,True,0.12061641100081033,0.043820929999128566,0.09256869099954201,0.00013097200098854955
0389.png,None,0,0,0,0,32,32,r1bqkbnr/pp1ppppp/2n5/2p5/4P3/2N2N2/PPPP1PPP/R1BQKB1R,r1bqkbnr/pp1ppppp/2n5/2p5/4P3/2N2N2/PPPP1PPP/R1BQKB1R,True,0.11699692100046377,0.044607382000322104,0.11219760600033624,0.00014872699830448255
2525.png,None,0,0,0,0,15,15,8/ppk4p/2p5/4P2q/8/3Qp1P1/PPP4P/3K4,8/ppk4p/2p5/4P2q/8/3Qp1P1/PPP4P/3K4,True,0.12229108599967731,0.043910916001550504,0.05957399399994756,0.00010565999946265947
0653.png,None,0,0,0,0,23,23,3k3r/1pprn1pp/p1p2p2/2Bb4/8/1PN5/P1P2PPP/3RR1K1,3k3r/1pprn1pp/p1p2p2/2Bb4/8/1PN5/P1P2PPP/3RR1K1,True,0.12342806700144138,0.04317658799845958,0.07978165300119144,0.00011474500024633016
3870.png,None,0,0,0,0,32,32,r1bqkbnr/pp1ppppp/2n5/2p5/4P3/2N5/PPPP1PPP/R1BQKBNR,r1bqkbnr/pp1ppppp/2n5/2p5/4P3/2N5/PPPP1PPP/R1BQKBNR,True,0.10993502400015132,0.04197625999950105,0.10683894900103041,0.00014920299872756004
3810.png,None,0,0,0,0,26,26,rnb1k2r/ppp2ppp/5n2/2b5/3N4/2N5/PPP2PPP/R1B1KB1R,rnb1k2r/ppp2ppp/5n2/2b5/3N4/2N5/PPP2PPP/R1B1KB1R,True,0.1296517529990524,0.042079845999978716,0.08796452500064333,0.00013181299982534256
2699.png,None,0,0,0,0,27,27,r1bq1rk1/pp3pp1/4pb1p/2nP4/7P/2N1PN2/PP3PP1/2RQKB1R,r1bq1rk1/pp3pp1/4pb1p/2nP4/7P/2N1PN2/PP3PP1/2RQKB1R,True,0.12163808200057247,0.04216271899895219,0.09183738799947605,0.00012779100143234245
3165.png,None,0,0,0,0,20,20,6k1/R6p/p3p1pb/P2pqr2/1p1p4/3P2Q1/1P3P1P/6RK,6k1/R6p/p3p1pb/P2pqr2/1p1p4/3P2Q1/1P3P1P/6RK,True,0.12578173899964895,0.042566579999402165,0.06992669800092699,0.0001098100001399871
2347.png,None,0,0,0,0,10,10,7k/5r1p/2P2q2/7Q/8/5BP1/5PK1/8,7k/5r1p/2P2q2/7Q/8/5BP1/5PK1/8,True,0.11279473899958248,0.042057855000166455,0.0498999499995989,8.808299935481045e-05
0185.png,None,0,0,0,0,25,25,r5k1/2q1p1b1/2pp1np1/5b1p/2PPp3/4P3/P1QNBPPP/2B2RK1,r5k1/2q1p1b1/2pp1np1/5b1p/2PPp3/4P3/P1QNBPPP/2B2RK1,True,0.11400313900048786,0.042453017998923315,0.08573954900020908,0.00013343300088308752
0354.png,None,0,0,0,0,15,15,8/6k1/2B5/BP2bb1p/6pP/2p3P1/2P1r3/2R3K1,8/6k1/2B5/BP2bb1p/6pP/2p3P1/2P1r3/2R3K1,True,0.12621918100012408,0.042193417000817135,0.05823136899925885,0.00011101299969595857
